# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{323,113,111}    | 0.0[included] | B+_Kstar892+rho770pi.dat;
{311,211,113,111}        | 2.33e-05[EvtGen]    | B+_Kpi+rho770pi.dat;
{313,211,113}    | 0.0[included] | B+_Kstar892pi+rho770.dat;
{10311,211,113}  | 0.0[included] | B+_K0star1430pi+rho770.dat;
{323,113,111}    | 0.0[included] | B+_Kstar892+rho770pi.dat;
{321,-321,211,113}       | 1e-06[EvtGen]    | B+_K+K-pi+rho770.dat;
{321,-311,113,111}       | 1e-06[EvtGen]    | B+_K+Kbrho770pi.dat;
{311,-311,211,113}       | 1e-06[EvtGen]    | B+_KKbpi+rho770.dat;
{321,321,-321,113}       | 1e-05[EvtGen]    | B+_K+K+K-rho770.dat;

{223,211,211,-211}       | 1.5e-05     | B+_omega782pi+pi+pi-.dat;
{223,211,113}    | 0.0[included] | B+_omega782pi+rho770.dat;
{20213,223}      | 0.0[included] | B+_a11260+omega782.dat;
{223,211,111,111}        | 1.7e-05[EvtGen]    | B+_omega782pi+pipi.dat;
{223,213,111}    | 0.0[included] | B+_omega782rho770+pi.dat;
{20213,223}      | 0.0[included] | B+_a11260+omega782.dat;
{321,223,211,-211}       | 0.66e-05     | B+_K+omega782pi+pi-.dat;
{313,223,211}    | 0.0[included] | B+_Kstar892omega782pi+.dat;
{321,223,111,111}        | 1.33e-05[EvtGen]    | B+_K+omega782pipi.dat;
{323,223,111}    | 0.0[included] | B+_Kstar892+omega782pi.dat;
{311,223,211,111}        | 2e-05[EvtGen]    | B+_Komega782pi+pi.dat;
{313,223,211}    | 0.0[included] | B+_Kstar892omega782pi+.dat;
{323,223,111}    | 0.0[included] | B+_Kstar892+omega782pi.dat;
{321,-321,223,211}       | 1e-06[EvtGen]    | B+_K+K-omega782pi+.dat;
{321,-311,223,111}       | 1e-06[EvtGen]    | B+_K+Kbomega782pi.dat;
{311,-311,223,211}       | 1e-06[EvtGen]    | B+_KKbomega782pi+.dat;
{321,321,-321,223}       | 1e-05[EvtGen]    | B+_K+K+K-omega782.dat;

{20113,211,211,-211}     | 2.5e-05     | B+_a11260pi+pi+pi-.dat;
{20213,20113}    | 0.0[included] | B+_a11260+a11260.dat;
{20113,211,111,111}     | 2.5e-05     | B+_a11260pi+pipi.dat;
{20213,20113}    | 0.0[included] | B+_a11260+a11260.dat;

{10111,211,111,111}      | 1.1e-05[EvtGen]    | B+_a0980pi+pipi.dat;
{10111,213,111}        | 0.0[included] | B+_a0980rho770+pi.dat;


## charmonium modes

# 1--(psi) + scalar
{443,321}        | 1.008e-3(0.035e-3)[PDG]      | B+_Jpsi1SK+.dat;
{443,211}        | 4.9e-05(0.6e-5)[PDG]        | B+_Jpsi1Spi+.dat;
{100443,321}     | 6.48e-4(0.35e-4)[PDG]      | B+_psi2SK+.dat;
{30443,321}      | 4.9e-4(1.3e-4)[PDG]      | B+_psi3770K+.dat;

# 1--(psi) + vector
{443,213}        | 1e-04[PDG<7.7e-4]         | B+_Jpsi1Srho770+.dat;
{443,323}        | 1.41e-3(0.08e-3)[PDG]       | B+_Jpsi1SKstar892+.dat;
{10323,443}      | 1.8e-3(0.5e-3)[PDG]        | B+_K11270+Jpsi1S.dat;
{20323,443}      | 1.0e-4[PDG<5e-4]        | B+_K11400+Jpsi1S.dat;
{100443,323}     | 6.7e-4(1.4e-4)[PDG]        | B+_psi2SKstar892+.dat;
{100443,10323}   | 8.0e-4[FS]      | B+_psi2SK11270+.dat;
{30443,323}      | 7.0e-4[FS]      | B+_psi3770Kstar892+.dat;
{30443,10323}    | 8.0e-4[FS]      | B+_psi3770K11270+.dat;

# 1--(psi) + other
{443,311,211}    | 0.0002[EvtGen]      | B+_Jpsi1SKpi+.dat;
{443,321,111}    | 0.0001[EvtGen]      | B+_Jpsi1SK+pi.dat;
{443,325}        | 0.0005[EvtGen]      | B+_Jpsi1SK2star1430+.dat;
{443,333,321}    | 5.2e-05(1.7e-05)[PDG]       | B+_Jpsi1Sphi1020K+.dat;
{443,321,221}    | 0.000108(3.3e-05)[PDG]        | B+_Jpsi1SK+eta.dat;
{443,321,211,-211}       | 0.00107(0.00019)[PDG]         | B+_Jpsi1SK+pi+pi-.dat;
{-3122,2212,443}         | 1.18e-05(3.1e-06)[PDG]     | B+_LambdabP+Jpsi1S.dat;

{100443,311,211}         | 0.0004[EvtGen]      | B+_psi2SKpi+.dat;
{100443,321,111}         | 0.0002[EvtGen]      | B+_psi2SK+pi.dat;
{100443,321,211,-211}    | 1.9e-3(1.2e-3)[PDG]      | B+_psi2SK+pi+pi-.dat;
{100443,321,111,111}     | 0.0001[EvtGen]      | B+_psi2SK+pipi.dat;
{100443,311,211,111}     | 0.0001[EvtGen]      | B+_psi2SKpi+pi.dat;
{30443,311,211}  | 0.0003[EvtGen]      | B+_psi3770Kpi+.dat;
{30443,321,111}  | 0.0002[EvtGen]      | B+_psi3770K+pi.dat;
{30443,321,211,-211}     | 0.0002[EvtGen]      | B+_psi3770K+pi+pi-.dat;
{30443,321,111,111}      | 0.0001[EvtGen]      | B+_psi3770K+pipi.dat;
{30443,311,211,111}      | 0.0001[EvtGen]      | B+_psi3770Kpi+pi.dat;

# 0-+ (eta_c)
{441,321}        | 9.1e-4(1.3e-4)[PDG]      | B+_etac1SK+.dat;
{100441,321}     | 3.4e-4(1.8e-4)[PDG]     | B+_etac2SK+.dat;
{441,323}        | 0.0012[EvtGen]       | B+_etac1SKstar892+.dat;
{100441,323}     | 0.00048[EvtGen]      | B+_etac2SKstar892+.dat;
{441,311,211}    | 0.0002[EvtGen]      | B+_etac1SKpi+.dat;
{441,321,111}    | 0.0001[EvtGen]      | B+_etac1SK+pi.dat;
{441,321,211,-211}       | 0.0002[EvtGen]      | B+_etac1SK+pi+pi-.dat;
{441,321,111,111}        | 0.0001[EvtGen]      | B+_etac1SK+pipi.dat;
{441,311,211,111}        | 0.0001[EvtGen]      | B+_etac1SKpi+pi.dat;
{100441,311,211}         | 8e-05[EvtGen]       | B+_etac2SKpi+.dat;
{100441,321,111}         | 5e-05[EvtGen]       | B+_etac2SK+pi.dat;
{100441,321,211,-211}    | 8e-05[EvtGen]       | B+_etac2SK+pi+pi-.dat;
{100441,321,111,111}     | 5e-05[EvtGen]       | B+_etac2SK+pipi.dat;
{100441,311,211,111}     | 5e-05[EvtGen]       | B+_etac2SKpi+pi.dat;

# 0++ (chi_c0(1P))
{10441,321}      | 1.6e-4(0.5e-4)[EvtGen]      | B+_chic01PK+.dat;
{10441,323}      | 0.5e-4[PDG<2.86e-3]       | B+_chic01PKstar892+.dat;
{10441,311,211}  | 0.0002[EvtGen]      | B+_chic01PKpi+.dat;
{10441,321,111}  | 0.0001[EvtGen]      | B+_chic01PK+pi.dat;
{10441,321,211,-211}     | 0.0002[EvtGen]      | B+_chic01PK+pi+pi-.dat;
{10441,321,111,111}      | 0.0001[EvtGen]      | B+_chic01PK+pipi.dat;
{10441,311,211,111}      | 0.0001[EvtGen]      | B+_chic01PKpi+pi.dat;

# 1++ (chi_c1(1P))
{20443,321}      | 5.3e-4(0.5e-4)[PDG]      | B+_chic11PK+.dat;
{20443,323}      | 3.6e-4(0.9e-4)[PDG]       | B+_chic11PKstar892+.dat;
{20443,311,211}  | 0.0004[EvtGen]      | B+_chic11PKpi+.dat;
{20443,321,111}  | 0.0002[EvtGen]      | B+_chic11PK+pi.dat;
{20443,321,211,-211}     | 0.0004[EvtGen]      | B+_chic11PK+pi+pi-.dat;
{20443,321,111,111}      | 0.0002[EvtGen]      | B+_chic11PK+pipi.dat;
{20443,311,211,111}      | 0.0002[EvtGen]      | B+_chic11PKpi+pi.dat;

# 2++ (chi_c2(1P))
{445,321}        | 1e-05[PDG<2.9e-5]        | B+_chic21PK+.dat;
{445,323}        | 1e-05[PDG<1.2e-5]       | B+_chic21PKstar892+.dat;
{445,311,211}    | 0.0002[EvtGen]      | B+_chic21PKpi+.dat;
{445,321,111}    | 0.0001[EvtGen]      | B+_chic21PK+pi.dat;
{445,321,211,-211}       | 0.0002[EvtGen]      | B+_chic21PK+pi+pi-.dat;
{445,321,111,111}        | 0.0001[EvtGen]      | B+_chic21PK+pipi.dat;
{445,311,211,111}        | 0.0001[EvtGen]      | B+_chic21PKpi+pi.dat;


## might want to add matrix elements
{20113,321}      | 1e-05[EvtGen]        | B+_a11260K+.dat;
{20213,311}      | 1e-05[EvtGen]        | B+_a11260+K.dat;
{10113,321}      | 1e-05[EvtGen]        | B+_b11235K+.dat;
{10213,311}      | 1e-05[EvtGen]        | B+_b11235+K.dat;
{10211,313}      | 5e-06[EvtGen]        | B+_a0980+Kstar892.dat;
{323,-313}       | 1e-06[EvtGen]         | B+_Kstar892+Kstar892b.dat;
{333,213}        | 1e-06[EvtGen]         | B+_phi1020rho770+.dat;
{333,323}        | 1.1e-05[EvtGen]       | B+_phi1020Kstar892+.dat;
{10321,333}      | 1e-05[EvtGen]       | B+_K0star1430+phi1020.dat;
{20323,333}      | 2e-06[EvtGen]       | B+_K11400+phi1020.dat;
{20213,313}      | 2e-05[EvtGen]       | B+_a11260+Kstar892.dat;
{333,211}        | 1e-06[EvtGen]     | B+_phi1020pi+.dat;
{333,321}        | 9e-06[EvtGen]     | B+_phi1020K+.dat;
#{100113,321}     | 1e-06[EvtGen]     | B+_rho1450K+.dat;
{323,-311}       | 3e-06[EvtGen]     | B+_Kstar892+Kb.dat;
{311,213}        | 1e-06[EvtGen]     | B+_Krho770+.dat;
{10213,111}      | 5e-05[EvtGen]     | B+_b11235+pi.dat;
{10113,211}      | 5e-05[EvtGen]     | B+_b11235pi+.dat;
{10211,113}      | 2e-06[EvtGen]     | B+_a0980+rho770.dat;
{313,213}        | 1e-05[EvtGen]      | B+_Kstar892rho770+.dat;
{10311,213}      | 1e-05[EvtGen]    | B+_K0star1430rho770+.dat;
{211,113}        | 9.1e-06[EvtGen]   | B+_pi+rho770.dat;
#{100113,211}     | 2.2e-06[EvtGen]   | B+_rho1450pi+.dat;
{225,211}        | 2.3e-06[EvtGen]  | B+_f21270pi+.dat;
